 % the field is ppp
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.262500E+003  0.300000E+002 -0.391579E+001 -0.307433E+002 -0.672528E-003 -0.828127E-003  0.106681E-002 -0.545995E-002 -0.672318E-002  0.866096E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.263000E+003  0.300000E+002 -0.365608E+001 -0.307764E+002 -0.613344E-003 -0.788662E-003  0.999089E-003 -0.533766E-002 -0.686337E-002  0.869462E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.263500E+003  0.300000E+002 -0.339610E+001 -0.308072E+002 -0.556837E-003 -0.745686E-003  0.930653E-003 -0.522096E-002 -0.699163E-002  0.872590E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.264000E+003  0.300000E+002 -0.313585E+001 -0.308357E+002 -0.502924E-003 -0.699535E-003  0.861558E-003 -0.511052E-002 -0.710841E-002  0.875483E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.264500E+003  0.300000E+002 -0.287537E+001 -0.308619E+002 -0.451497E-003 -0.650531E-003  0.791859E-003 -0.500692E-002 -0.721413E-002  0.878140E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.265000E+003  0.300000E+002 -0.261467E+001 -0.308858E+002 -0.402423E-003 -0.598977E-003  0.721608E-003 -0.491068E-002 -0.730919E-002  0.880563E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.265500E+003  0.300000E+002 -0.235377E+001 -0.309075E+002 -0.355549E-003 -0.545161E-003  0.650857E-003 -0.482228E-002 -0.739397E-002  0.882752E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.266000E+003  0.300000E+002 -0.209269E+001 -0.309269E+002 -0.310702E-003 -0.489356E-003  0.579659E-003 -0.474212E-002 -0.746883E-002  0.884710E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.266500E+003  0.300000E+002 -0.183146E+001 -0.309440E+002 -0.267696E-003 -0.431820E-003  0.508064E-003 -0.467057E-002 -0.753409E-002  0.886435E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.267000E+003  0.300000E+002 -0.157008E+001 -0.309589E+002 -0.226328E-003 -0.372799E-003  0.436123E-003 -0.460794E-002 -0.759004E-002  0.887929E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.267500E+003  0.300000E+002 -0.130858E+001 -0.309714E+002 -0.186385E-003 -0.312528E-003  0.363887E-003 -0.455451E-002 -0.763694E-002  0.889193E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.268000E+003  0.300000E+002 -0.104698E+001 -0.309817E+002 -0.147645E-003 -0.251231E-003  0.291404E-003 -0.451050E-002 -0.767500E-002  0.890226E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.268500E+003  0.300000E+002 -0.785308E+000 -0.309897E+002 -0.109876E-003 -0.189123E-003  0.218724E-003 -0.447608E-002 -0.770442E-002  0.891030E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.269000E+003  0.300000E+002 -0.523572E+000 -0.309954E+002 -0.728407E-004 -0.126414E-003  0.145898E-003 -0.445140E-002 -0.772533E-002  0.891603E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.269500E+003  0.300000E+002 -0.261796E+000 -0.309989E+002 -0.362970E-004 -0.633060E-004  0.729735E-004 -0.443655E-002 -0.773783E-002  0.891947E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.270000E+003  0.300000E+002  0.000000E+000 -0.310000E+002 -0.335815E-011 -0.586669E-011  0.675982E-011 -0.443159E-002 -0.774199E-002  0.892062E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.270500E+003  0.300000E+002  0.261796E+000 -0.309989E+002  0.362970E-004  0.633060E-004  0.729735E-004 -0.443655E-002 -0.773783E-002  0.891947E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.271000E+003  0.300000E+002  0.523572E+000 -0.309954E+002  0.728407E-004  0.126414E-003  0.145898E-003 -0.445140E-002 -0.772533E-002  0.891603E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.271500E+003  0.300000E+002  0.785308E+000 -0.309897E+002  0.109876E-003  0.189123E-003  0.218724E-003 -0.447608E-002 -0.770442E-002  0.891030E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.272000E+003  0.300000E+002  0.104698E+001 -0.309817E+002  0.147645E-003  0.251231E-003  0.291404E-003 -0.451050E-002 -0.767500E-002  0.890226E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.272500E+003  0.300000E+002  0.130858E+001 -0.309714E+002  0.186385E-003  0.312528E-003  0.363887E-003 -0.455451E-002 -0.763694E-002  0.889193E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.273000E+003  0.300000E+002  0.157008E+001 -0.309589E+002  0.226328E-003  0.372799E-003  0.436123E-003 -0.460794E-002 -0.759004E-002  0.887929E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.273500E+003  0.300000E+002  0.183146E+001 -0.309440E+002  0.267696E-003  0.431820E-003  0.508064E-003 -0.467057E-002 -0.753409E-002  0.886435E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.274000E+003  0.300000E+002  0.209269E+001 -0.309269E+002  0.310702E-003  0.489356E-003  0.579659E-003 -0.474212E-002 -0.746883E-002  0.884710E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.274500E+003  0.300000E+002  0.235377E+001 -0.309075E+002  0.355549E-003  0.545161E-003  0.650857E-003 -0.482228E-002 -0.739397E-002  0.882752E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.275000E+003  0.300000E+002  0.261467E+001 -0.308858E+002  0.402423E-003  0.598977E-003  0.721608E-003 -0.491068E-002 -0.730919E-002  0.880563E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.275500E+003  0.300000E+002  0.287537E+001 -0.308619E+002  0.451497E-003  0.650531E-003  0.791859E-003 -0.500692E-002 -0.721413E-002  0.878140E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.276000E+003  0.300000E+002  0.313585E+001 -0.308357E+002  0.502924E-003  0.699535E-003  0.861558E-003 -0.511052E-002 -0.710841E-002  0.875483E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.276500E+003  0.300000E+002  0.339610E+001 -0.308072E+002  0.556837E-003  0.745686E-003  0.930653E-003 -0.522096E-002 -0.699163E-002  0.872590E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.277000E+003  0.300000E+002  0.365608E+001 -0.307764E+002  0.613344E-003  0.788662E-003  0.999089E-003 -0.533766E-002 -0.686337E-002  0.869462E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.277500E+003  0.300000E+002  0.391579E+001 -0.307433E+002  0.672528E-003  0.828127E-003  0.106681E-002 -0.545995E-002 -0.672318E-002  0.866096E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.278000E+003  0.300000E+002  0.417519E+001 -0.307080E+002  0.734442E-003  0.863726E-003  0.113377E-002 -0.558713E-002 -0.657063E-002  0.862492E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.278500E+003  0.300000E+002  0.443428E+001 -0.306705E+002  0.799106E-003  0.895086E-003  0.119990E-002 -0.571841E-002 -0.640525E-002  0.858647E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.279000E+003  0.300000E+002  0.469303E+001 -0.306307E+002  0.866503E-003  0.921822E-003  0.126514E-002 -0.585293E-002 -0.622659E-002  0.854559E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.279500E+003  0.300000E+002  0.495143E+001 -0.305886E+002  0.936576E-003  0.943528E-003  0.132944E-002 -0.598975E-002 -0.603421E-002  0.850228E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.280000E+003  0.300000E+002  0.520945E+001 -0.305442E+002  0.100923E-002  0.959790E-003  0.139274E-002 -0.612786E-002 -0.582769E-002  0.845651E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.280500E+003  0.300000E+002  0.546707E+001 -0.304976E+002  0.108430E-002  0.970176E-003  0.145498E-002 -0.626615E-002 -0.560662E-002  0.840826E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.281000E+003  0.300000E+002  0.572427E+001 -0.304488E+002  0.116160E-002  0.974251E-003  0.151608E-002 -0.640344E-002 -0.537064E-002  0.835750E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.281500E+003  0.300000E+002  0.598104E+001 -0.303977E+002  0.124088E-002  0.971569E-003  0.157598E-002 -0.653846E-002 -0.511941E-002  0.830420E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.282000E+003  0.300000E+002  0.623735E+001 -0.303444E+002  0.132180E-002  0.961684E-003  0.163462E-002 -0.666983E-002 -0.485268E-002  0.824834E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.282500E+003  0.300000E+002  0.649319E+001 -0.302889E+002  0.140399E-002  0.944153E-003  0.169193E-002 -0.679610E-002 -0.457023E-002  0.818988E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.283000E+003  0.300000E+002  0.674853E+001 -0.302311E+002  0.148700E-002  0.918541E-003  0.174782E-002 -0.691573E-002 -0.427196E-002  0.812878E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.283500E+003  0.300000E+002  0.700336E+001 -0.301711E+002  0.157029E-002  0.884427E-003  0.180223E-002 -0.702708E-002 -0.395783E-002  0.806500E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.284000E+003  0.300000E+002  0.725766E+001 -0.301089E+002  0.165327E-002  0.841414E-003  0.185507E-002 -0.712841E-002 -0.362792E-002  0.799850E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.284500E+003  0.300000E+002  0.751140E+001 -0.300444E+002  0.173525E-002  0.789134E-003  0.190626E-002 -0.721791E-002 -0.328246E-002  0.792923E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.285000E+003  0.300000E+002  0.776457E+001 -0.299778E+002  0.181547E-002  0.727261E-003  0.195572E-002 -0.729368E-002 -0.292179E-002  0.785714E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.285500E+003  0.300000E+002  0.801715E+001 -0.299089E+002  0.189306E-002  0.655523E-003  0.200334E-002 -0.735376E-002 -0.254643E-002  0.778216E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.286000E+003  0.300000E+002  0.826912E+001 -0.298379E+002  0.196709E-002  0.573708E-003  0.204905E-002 -0.739610E-002 -0.215709E-002  0.770424E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.286500E+003  0.300000E+002  0.852046E+001 -0.297646E+002  0.203653E-002  0.481686E-003  0.209272E-002 -0.741861E-002 -0.175467E-002  0.762330E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.287000E+003  0.300000E+002  0.877115E+001 -0.296891E+002  0.210027E-002  0.379421E-003  0.213427E-002 -0.741917E-002 -0.134030E-002  0.753926E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.287500E+003  0.300000E+002  0.902117E+001 -0.296115E+002  0.215710E-002  0.266983E-003  0.217356E-002 -0.739561E-002 -0.915347E-003  0.745204E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.288000E+003  0.300000E+002  0.927051E+001 -0.295317E+002  0.220576E-002  0.144573E-003  0.221049E-002 -0.734577E-002 -0.481469E-003  0.736154E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.288500E+003  0.300000E+002  0.951914E+001 -0.294497E+002  0.224489E-002  0.125412E-004  0.224492E-002 -0.726754E-002 -0.406004E-004  0.726765E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.289000E+003  0.300000E+002  0.976704E+001 -0.293656E+002  0.227309E-002 -0.128598E-003  0.227672E-002 -0.715883E-002  0.405006E-003  0.717028E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.289500E+003  0.300000E+002  0.100142E+002 -0.292792E+002  0.228890E-002 -0.278138E-003  0.230574E-002 -0.701766E-002  0.852759E-003  0.706928E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.290000E+003  0.300000E+002  0.102606E+002 -0.291908E+002  0.229085E-002 -0.435162E-003  0.233182E-002 -0.684218E-002  0.129971E-002  0.696453E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.290500E+003  0.300000E+002  0.105062E+002 -0.291002E+002  0.227746E-002 -0.598516E-003  0.235479E-002 -0.663072E-002  0.174255E-002  0.685587E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.291000E+003  0.300000E+002  0.107510E+002 -0.290074E+002  0.224726E-002 -0.766790E-003  0.237448E-002 -0.638186E-002  0.217756E-002  0.674313E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.291500E+003  0.300000E+002  0.109950E+002 -0.289125E+002  0.219886E-002 -0.938297E-003  0.239069E-002 -0.609447E-002  0.260063E-002  0.662615E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.292000E+003  0.300000E+002  0.112382E+002 -0.288155E+002  0.213096E-002 -0.111105E-002  0.240321E-002 -0.576781E-002  0.300725E-002  0.650471E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.292500E+003  0.300000E+002  0.114805E+002 -0.287164E+002  0.204240E-002 -0.128274E-002  0.241181E-002 -0.540161E-002  0.339251E-002  0.637860E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.293000E+003  0.300000E+002  0.117219E+002 -0.286151E+002  0.193225E-002 -0.145075E-002  0.241625E-002 -0.499613E-002  0.375114E-002  0.624759E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.293500E+003  0.300000E+002  0.119625E+002 -0.285118E+002  0.179986E-002 -0.161212E-002  0.241628E-002 -0.455232E-002  0.407749E-002  0.611143E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.294000E+003  0.300000E+002  0.122021E+002 -0.284064E+002  0.164491E-002 -0.176356E-002  0.241161E-002 -0.407189E-002  0.436562E-002  0.596983E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.294500E+003  0.300000E+002  0.124408E+002 -0.282988E+002  0.146754E-002 -0.190149E-002  0.240195E-002 -0.355745E-002  0.460937E-002  0.582252E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.295000E+003  0.300000E+002  0.126785E+002 -0.281892E+002  0.126845E-002 -0.202205E-002  0.238697E-002 -0.301263E-002  0.480247E-002  0.566919E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.295500E+003  0.300000E+002  0.129153E+002 -0.280776E+002  0.104895E-002 -0.212116E-002  0.236635E-002 -0.244224E-002  0.493863E-002  0.550950E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.296000E+003  0.300000E+002  0.131511E+002 -0.279638E+002  0.811142E-003 -0.219464E-002  0.233974E-002 -0.185237E-002  0.501179E-002  0.534315E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.296500E+003  0.300000E+002  0.133859E+002 -0.278480E+002  0.557981E-003 -0.223828E-002  0.230678E-002 -0.125051E-002  0.501629E-002  0.516981E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.297000E+003  0.300000E+002  0.136197E+002 -0.277302E+002  0.293404E-003 -0.224806E-002  0.226713E-002 -0.645682E-003  0.494722E-002  0.498918E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.297500E+003  0.300000E+002  0.138525E+002 -0.276103E+002  0.224044E-004 -0.222032E-002  0.222044E-002 -0.484424E-004  0.480075E-002  0.480100E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.298000E+003  0.300000E+002  0.140841E+002 -0.274884E+002 -0.248916E-003 -0.215206E-002  0.216641E-002  0.529115E-003  0.457459E-002  0.460509E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.298500E+003  0.300000E+002  0.143148E+002 -0.273645E+002 -0.513357E-003 -0.204123E-002  0.210479E-002  0.107349E-002  0.426847E-002  0.440139E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.299000E+003  0.300000E+002  0.145443E+002 -0.272386E+002 -0.762720E-003 -0.188714E-002  0.203544E-002  0.157007E-002  0.388469E-002  0.418998E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.299500E+003  0.300000E+002  0.147727E+002 -0.271107E+002 -0.988027E-003 -0.169085E-002  0.195836E-002  0.200355E-002  0.342874E-002  0.397121E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.300000E+003  0.300000E+002  0.150000E+002 -0.269808E+002 -0.117989E-002 -0.145556E-002  0.187371E-002  0.235869E-002  0.290978E-002  0.374570E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.300500E+003  0.300000E+002  0.152262E+002 -0.268489E+002 -0.132905E-002 -0.118696E-002  0.178192E-002  0.262127E-002  0.234102E-002  0.351446E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.301000E+003  0.300000E+002  0.154511E+002 -0.267150E+002 -0.142714E-002 -0.893430E-003  0.168373E-002  0.277927E-002  0.173990E-002  0.327896E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.301500E+003  0.300000E+002  0.156750E+002 -0.265792E+002 -0.146751E-002 -0.585983E-003  0.158018E-002  0.282429E-002  0.112775E-002  0.304113E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.302000E+003  0.300000E+002  0.158976E+002 -0.264414E+002 -0.144621E-002 -0.277911E-003  0.147267E-002  0.275299E-002  0.529028E-003  0.280336E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.302500E+003  0.300000E+002  0.161190E+002 -0.263017E+002 -0.136279E-002  0.159469E-004  0.136289E-002  0.256825E-002 -0.300526E-004  0.256842E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.303000E+003  0.300000E+002  0.163392E+002 -0.261601E+002 -0.122096E-002  0.280287E-003  0.125272E-002  0.228000E-002 -0.523401E-003  0.233931E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.303500E+003  0.300000E+002  0.165581E+002 -0.260166E+002 -0.102879E-002  0.500667E-003  0.114415E-002  0.190532E-002 -0.927237E-003  0.211897E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.304000E+003  0.300000E+002  0.167758E+002 -0.258711E+002 -0.798435E-003  0.664899E-003  0.103903E-002  0.146779E-002 -0.122231E-002  0.191009E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.304500E+003  0.300000E+002  0.169922E+002 -0.257238E+002 -0.545464E-003  0.764329E-003  0.939004E-003  0.996159E-003 -0.139586E-002  0.171487E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.305000E+003  0.300000E+002  0.172073E+002 -0.255746E+002 -0.287742E-003  0.794846E-003  0.845326E-003  0.522439E-003 -0.144316E-002  0.153482E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.305500E+003  0.300000E+002  0.174211E+002 -0.254235E+002 -0.440967E-004  0.757560E-003  0.758842E-003  0.796547E-004 -0.136843E-002  0.137074E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.306000E+003  0.300000E+002  0.176336E+002 -0.252705E+002  0.167206E-003  0.659099E-003  0.679977E-003 -0.300680E-003 -0.118523E-002  0.122277E-002  0.110000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
