 % the field is pps
% Dinn5 settings , t1, t2, t3, t4, tm, tp, eps, step, IntLimit
%   0.250000E+001  0.250000E+001  0.250000E+001  0.280000E+002  0.200000E-001  0.000000E+000  0.100000E-005  0.100000E-001  0.100000E+006
%psi, R, x, z, re(u), im(u), abs(u), re(w), im(w), abs(w), fieldCode, cp(1), cp(2), cs(1), cs(2), rho(1), rho(2), h, w
  0.267000E+003  0.300000E+002 -0.157008E+001 -0.309589E+002  0.489813E-007  0.171180E-007  0.518864E-007  0.950203E-006  0.332076E-006  0.100656E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.267500E+003  0.300000E+002 -0.130858E+001 -0.309714E+002  0.284790E-007  0.100186E-007  0.301898E-007  0.663150E-006  0.233289E-006  0.702988E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.268000E+003  0.300000E+002 -0.104698E+001 -0.309817E+002  0.146370E-007  0.517684E-008  0.155255E-007  0.426134E-006  0.150717E-006  0.452002E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.268500E+003  0.300000E+002 -0.785308E+000 -0.309897E+002  0.619320E-008  0.219957E-008  0.657220E-008  0.240451E-006  0.853981E-007  0.255166E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.269000E+003  0.300000E+002 -0.523572E+000 -0.309954E+002  0.183888E-008  0.655031E-009  0.195206E-008  0.107105E-006  0.381522E-007  0.113697E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.269500E+003  0.300000E+002 -0.261796E+000 -0.309989E+002  0.230148E-009  0.821274E-010  0.244363E-009  0.268119E-007  0.956772E-008  0.284679E-007  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.270000E+003  0.300000E+002  0.000000E+000 -0.310000E+002  0.158418E-030  0.565641E-031  0.168213E-030  0.209056E-021  0.746450E-022  0.221983E-021  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.270500E+003  0.300000E+002  0.261796E+000 -0.309989E+002 -0.230148E-009 -0.821274E-010  0.244363E-009  0.268119E-007  0.956772E-008  0.284679E-007  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.271000E+003  0.300000E+002  0.523572E+000 -0.309954E+002 -0.183888E-008 -0.655031E-009  0.195206E-008  0.107105E-006  0.381522E-007  0.113697E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.271500E+003  0.300000E+002  0.785308E+000 -0.309897E+002 -0.619320E-008 -0.219957E-008  0.657220E-008  0.240451E-006  0.853981E-007  0.255166E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.272000E+003  0.300000E+002  0.104698E+001 -0.309817E+002 -0.146370E-007 -0.517684E-008  0.155255E-007  0.426134E-006  0.150717E-006  0.452002E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.272500E+003  0.300000E+002  0.130858E+001 -0.309714E+002 -0.284790E-007 -0.100186E-007  0.301898E-007  0.663150E-006  0.233289E-006  0.702988E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.273000E+003  0.300000E+002  0.157008E+001 -0.309589E+002 -0.489813E-007 -0.171180E-007  0.518864E-007  0.950203E-006  0.332076E-006  0.100656E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.273500E+003  0.300000E+002  0.183146E+001 -0.309440E+002 -0.773469E-007 -0.268204E-007  0.818650E-007  0.128570E-005  0.445822E-006  0.136080E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.274000E+003  0.300000E+002  0.209269E+001 -0.309269E+002 -0.114707E-006 -0.394154E-007  0.121290E-006  0.166775E-005  0.573067E-006  0.176346E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.274500E+003  0.300000E+002  0.235377E+001 -0.309075E+002 -0.162109E-006 -0.551288E-007  0.171227E-006  0.209415E-005  0.712162E-006  0.221193E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.275000E+003  0.300000E+002  0.261467E+001 -0.308858E+002 -0.220502E-006 -0.741155E-007  0.232625E-006  0.256240E-005  0.861278E-006  0.270327E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.275500E+003  0.300000E+002  0.287537E+001 -0.308619E+002 -0.290724E-006 -0.964534E-007  0.306307E-006  0.306967E-005  0.101842E-005  0.323420E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.276000E+003  0.300000E+002  0.313585E+001 -0.308357E+002 -0.373489E-006 -0.122138E-006  0.392952E-006  0.361282E-005  0.118146E-005  0.380110E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.276500E+003  0.300000E+002  0.339610E+001 -0.308072E+002 -0.469368E-006 -0.151079E-006  0.493083E-006  0.418837E-005  0.134814E-005  0.439999E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.277000E+003  0.300000E+002  0.365608E+001 -0.307764E+002 -0.578780E-006 -0.183095E-006  0.607050E-006  0.479251E-005  0.151609E-005  0.502660E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.277500E+003  0.300000E+002  0.391579E+001 -0.307433E+002 -0.701972E-006 -0.217914E-006  0.735018E-006  0.542108E-005  0.168287E-005  0.567628E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.278000E+003  0.300000E+002  0.417519E+001 -0.307080E+002 -0.839003E-006 -0.255172E-006  0.876949E-006  0.606958E-005  0.184599E-005  0.634409E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.278500E+003  0.300000E+002  0.443428E+001 -0.306705E+002 -0.989730E-006 -0.294416E-006  0.103259E-005  0.673315E-005  0.200291E-005  0.702474E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.279000E+003  0.300000E+002  0.469303E+001 -0.306307E+002 -0.115379E-005 -0.335102E-006  0.120147E-005  0.740656E-005  0.215113E-005  0.771262E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.279500E+003  0.300000E+002  0.495143E+001 -0.305886E+002 -0.133058E-005 -0.376604E-006  0.138285E-005  0.808423E-005  0.228815E-005  0.840181E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.280000E+003  0.300000E+002  0.520945E+001 -0.305442E+002 -0.151923E-005 -0.418219E-006  0.157575E-005  0.876021E-005  0.241154E-005  0.908607E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.280500E+003  0.300000E+002  0.546707E+001 -0.304976E+002 -0.171863E-005 -0.459177E-006  0.177891E-005  0.942815E-005  0.251898E-005  0.975885E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.281000E+003  0.300000E+002  0.572427E+001 -0.304488E+002 -0.192733E-005 -0.498645E-006  0.199079E-005  0.100814E-004  0.260828E-005  0.104133E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.281500E+003  0.300000E+002  0.598104E+001 -0.303977E+002 -0.214361E-005 -0.535750E-006  0.220954E-005  0.107127E-004  0.267743E-005  0.110422E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.282000E+003  0.300000E+002  0.623735E+001 -0.303444E+002 -0.236538E-005 -0.569584E-006  0.243299E-005  0.113148E-004  0.272461E-005  0.116383E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.282500E+003  0.300000E+002  0.649319E+001 -0.302889E+002 -0.259024E-005 -0.599229E-006  0.265865E-005  0.118798E-004  0.274829E-005  0.121936E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.283000E+003  0.300000E+002  0.674853E+001 -0.302311E+002 -0.281541E-005 -0.623771E-006  0.288368E-005  0.123995E-004  0.274720E-005  0.127002E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.283500E+003  0.300000E+002  0.700336E+001 -0.301711E+002 -0.303770E-005 -0.642328E-006  0.310487E-005  0.128654E-004  0.272042E-005  0.131499E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.284000E+003  0.300000E+002  0.725766E+001 -0.301089E+002 -0.325356E-005 -0.654071E-006  0.331865E-005  0.132686E-004  0.266741E-005  0.135340E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.284500E+003  0.300000E+002  0.751140E+001 -0.300444E+002 -0.345899E-005 -0.658254E-006  0.352107E-005  0.135998E-004  0.258807E-005  0.138439E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.285000E+003  0.300000E+002  0.776457E+001 -0.299778E+002 -0.364958E-005 -0.654247E-006  0.370776E-005  0.138496E-004  0.248276E-005  0.140703E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.285500E+003  0.300000E+002  0.801715E+001 -0.299089E+002 -0.382048E-005 -0.641564E-006  0.387397E-005  0.140081E-004  0.235234E-005  0.142042E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.286000E+003  0.300000E+002  0.826912E+001 -0.298379E+002 -0.396637E-005 -0.619904E-006  0.401452E-005  0.140654E-004  0.219828E-005  0.142361E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.286500E+003  0.300000E+002  0.852046E+001 -0.297646E+002 -0.408148E-005 -0.589192E-006  0.412379E-005  0.140111E-004  0.202261E-005  0.141563E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.287000E+003  0.300000E+002  0.877115E+001 -0.296891E+002 -0.415958E-005 -0.549616E-006  0.419573E-005  0.138348E-004  0.182803E-005  0.139551E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.287500E+003  0.300000E+002  0.902117E+001 -0.296115E+002 -0.419397E-005 -0.501675E-006  0.422387E-005  0.135261E-004  0.161797E-005  0.136225E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.288000E+003  0.300000E+002  0.927051E+001 -0.295317E+002 -0.417752E-005 -0.446226E-006  0.420128E-005  0.130742E-004  0.139654E-005  0.131486E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.288500E+003  0.300000E+002  0.951914E+001 -0.294497E+002 -0.410262E-005 -0.384530E-006  0.412060E-005  0.124687E-004  0.116866E-005  0.125233E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.289000E+003  0.300000E+002  0.976704E+001 -0.293656E+002 -0.396128E-005 -0.318308E-006  0.397405E-005  0.116990E-004  0.940071E-006  0.117367E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.289500E+003  0.300000E+002  0.100142E+002 -0.292792E+002 -0.374510E-005 -0.249790E-006  0.375342E-005  0.107549E-004  0.717325E-006  0.107787E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.290000E+003  0.300000E+002  0.102606E+002 -0.291908E+002 -0.344533E-005 -0.181765E-006  0.345013E-005  0.962634E-005  0.507855E-006  0.963973E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.290500E+003  0.300000E+002  0.105062E+002 -0.291002E+002 -0.305297E-005 -0.117635E-006  0.305524E-005  0.830399E-005  0.319963E-006  0.831015E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.291000E+003  0.300000E+002  0.107510E+002 -0.290074E+002 -0.255879E-005 -0.614622E-007  0.255953E-005  0.677898E-005  0.162832E-006  0.678094E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.291500E+003  0.300000E+002  0.109950E+002 -0.289125E+002 -0.195347E-005 -0.180142E-007  0.195355E-005  0.504339E-005  0.465084E-007  0.504360E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.292000E+003  0.300000E+002  0.112382E+002 -0.288155E+002 -0.122774E-005  0.720234E-008  0.122776E-005  0.309042E-005 -0.181294E-007  0.309047E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.292500E+003  0.300000E+002  0.114805E+002 -0.287164E+002 -0.372576E-006  0.791614E-008  0.372660E-006  0.914781E-006 -0.194364E-007  0.914988E-006  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.293000E+003  0.300000E+002  0.117219E+002 -0.286151E+002  0.620578E-006 -0.229143E-007  0.621001E-006 -0.148689E-005  0.549020E-007  0.148790E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.293500E+003  0.300000E+002  0.119625E+002 -0.285118E+002  0.175945E-005 -0.930792E-007  0.176191E-005 -0.411543E-005  0.217716E-006  0.412119E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.294000E+003  0.300000E+002  0.122021E+002 -0.284064E+002  0.305051E-005 -0.211056E-006  0.305781E-005 -0.696845E-005  0.482126E-006  0.698511E-005  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.294500E+003  0.300000E+002  0.124408E+002 -0.282988E+002  0.449833E-005 -0.385885E-006  0.451485E-005 -0.100392E-004  0.861206E-006  0.100761E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.295000E+003  0.300000E+002  0.126785E+002 -0.281892E+002  0.610466E-005 -0.626955E-006  0.613677E-005 -0.133153E-004  0.136749E-005  0.133853E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.295500E+003  0.300000E+002  0.129153E+002 -0.280776E+002  0.786725E-005 -0.943642E-006  0.792364E-005 -0.167762E-004  0.201223E-005  0.168965E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.296000E+003  0.300000E+002  0.131511E+002 -0.279638E+002  0.977784E-005 -0.134472E-005  0.986987E-005 -0.203909E-004  0.280429E-005  0.205828E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.296500E+003  0.300000E+002  0.133859E+002 -0.278480E+002  0.118193E-004 -0.183737E-005  0.119612E-004 -0.241122E-004  0.374837E-005  0.244018E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.297000E+003  0.300000E+002  0.136197E+002 -0.277302E+002  0.139608E-004 -0.242557E-005  0.141700E-004 -0.278698E-004  0.484214E-005  0.282873E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.297500E+003  0.300000E+002  0.138525E+002 -0.276103E+002  0.161499E-004 -0.310722E-005  0.164461E-004 -0.315567E-004  0.607144E-005  0.321355E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.298000E+003  0.300000E+002  0.140841E+002 -0.274884E+002  0.182977E-004 -0.386884E-005  0.187022E-004 -0.350047E-004  0.740135E-005  0.357786E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.298500E+003  0.300000E+002  0.143148E+002 -0.273645E+002  0.202488E-004 -0.467501E-005  0.207815E-004 -0.379357E-004  0.875852E-005  0.389337E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.299000E+003  0.300000E+002  0.145443E+002 -0.272386E+002  0.217133E-004 -0.544424E-005  0.223854E-004 -0.398469E-004  0.999092E-005  0.410804E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.299500E+003  0.300000E+002  0.147727E+002 -0.271107E+002  0.220708E-004 -0.598165E-005  0.228670E-004 -0.396831E-004  0.107549E-004  0.411147E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.300000E+003  0.300000E+002  0.150000E+002 -0.269808E+002  0.195383E-004 -0.570050E-005  0.203529E-004 -0.344257E-004  0.100441E-004  0.358611E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.300500E+003  0.300000E+002  0.152262E+002 -0.268489E+002  0.569253E-005  0.118591E-004  0.131546E-004 -0.983109E-005 -0.204808E-004  0.227181E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.301000E+003  0.300000E+002  0.154511E+002 -0.267150E+002  0.267352E-004  0.302831E-004  0.403960E-004 -0.452651E-004 -0.512720E-004  0.683941E-004  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.301500E+003  0.300000E+002  0.156750E+002 -0.265792E+002  0.467779E-004  0.382114E-004  0.604010E-004 -0.776575E-004 -0.634360E-004  0.100274E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.302000E+003  0.300000E+002  0.158976E+002 -0.264414E+002  0.677141E-004  0.420341E-004  0.796998E-004 -0.110245E-003 -0.684357E-004  0.129759E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.302500E+003  0.300000E+002  0.161190E+002 -0.263017E+002  0.898262E-004  0.427260E-004  0.994698E-004 -0.143448E-003 -0.682314E-004  0.158849E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.303000E+003  0.300000E+002  0.163392E+002 -0.261601E+002  0.113170E-003  0.405253E-004  0.120207E-003 -0.177297E-003 -0.634889E-004  0.188321E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.303500E+003  0.300000E+002  0.165581E+002 -0.260166E+002  0.137711E-003  0.354278E-004  0.142195E-003 -0.211681E-003 -0.544576E-004  0.218574E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.304000E+003  0.300000E+002  0.167758E+002 -0.258711E+002  0.163361E-003  0.273217E-004  0.165630E-003 -0.246415E-003 -0.412123E-004  0.249837E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.304500E+003  0.300000E+002  0.169922E+002 -0.257238E+002  0.189987E-003  0.160406E-004  0.190663E-003 -0.281259E-003 -0.237466E-004  0.282259E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.305000E+003  0.300000E+002  0.172073E+002 -0.255746E+002  0.217418E-003  0.138849E-005  0.217423E-003 -0.315933E-003 -0.201762E-005  0.315939E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.305500E+003  0.300000E+002  0.174211E+002 -0.254235E+002  0.245443E-003 -0.168451E-004  0.246020E-003 -0.350120E-003  0.240293E-004  0.350943E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.306000E+003  0.300000E+002  0.176336E+002 -0.252705E+002  0.273811E-003 -0.388755E-004  0.276557E-003 -0.383472E-003  0.544451E-004  0.387318E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.306500E+003  0.300000E+002  0.178447E+002 -0.251157E+002  0.302235E-003 -0.649140E-004  0.309127E-003 -0.415612E-003  0.892653E-004  0.425091E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.307000E+003  0.300000E+002  0.180545E+002 -0.249591E+002  0.330385E-003 -0.951623E-004  0.343817E-003 -0.446138E-003  0.128503E-003  0.464276E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.307500E+003  0.300000E+002  0.182628E+002 -0.248006E+002  0.357897E-003 -0.129804E-003  0.380709E-003 -0.474624E-003  0.172140E-003  0.504876E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.308000E+003  0.300000E+002  0.184698E+002 -0.246403E+002  0.384363E-003 -0.169002E-003  0.419877E-003 -0.500627E-003  0.220122E-003  0.546883E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.308500E+003  0.300000E+002  0.186754E+002 -0.244782E+002  0.409342E-003 -0.212887E-003  0.461391E-003 -0.523689E-003  0.272355E-003  0.590278E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.309000E+003  0.300000E+002  0.188796E+002 -0.243144E+002  0.432355E-003 -0.261557E-003  0.505315E-003 -0.543343E-003  0.328699E-003  0.635031E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.309500E+003  0.300000E+002  0.190823E+002 -0.241487E+002  0.452892E-003 -0.315066E-003  0.551705E-003 -0.559117E-003  0.388965E-003  0.681106E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.310000E+003  0.300000E+002  0.192836E+002 -0.239813E+002  0.470411E-003 -0.373425E-003  0.600610E-003 -0.570540E-003  0.452911E-003  0.728453E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
  0.310500E+003  0.300000E+002  0.194834E+002 -0.238122E+002  0.484345E-003 -0.436588E-003  0.652073E-003 -0.577150E-003  0.520242E-003  0.777016E-003  0.120000E+002  0.200000E+001  0.100000E+001  0.500000E+000  0.300000E+000  0.200000E+001  0.100000E+001  0.100000E+001  0.100000E+002
